id,text,user_id,num_hashtags,num_urls,num_mentions,retweet_count,favorite_count,place,timestamp
1055919927230689281,"@pavarini Melhoras Ziraldo querido!!

#HoraDaVirada 
#BrasilViraHaddad 
#DitaduraNuncaMais 
#Vote13 
#HaddadPresidente",142174457,5,0,1,0,0,,1540585903352
1055919928161775622,"RT @IvanValente: DataFolha: São Paulo – Haddad 52% a 48%,  Belo Horizonte – Haddad 55% a 45%, Salvador – Haddad 70% a 30% #BrasilViraHaddad",16249450,1,0,1,0,0,,1540585903574
1055919928325402624,"RT @felpsgalvao: As atrizes Luisa Arraes, Letícia Colin, Letícia Sabatella e os atores Enrique Diaz e Paulo Betti estão conversando com os…",3007768607,0,0,1,0,0,,1540585903613
1055919928946122752,RT @reginaldoprates: #BrasilViraHaddad Em defesa de todos os direitos trabalhistas!!! https://t.co/rKEGUOy8vo,3368300014,1,0,1,0,0,,1540585903761
1055919928673533952,"RT @carinavitral: Olha esse time de virador de voto nas ruas desse Brasilzão. Leticia Sabatella, Patricia Pillar, Enrique Díaz, Leticia Col…",99481605,0,0,1,0,0,,1540585903696
1055919929290035200,"RT @GuilhermeBoulos: Um juiz em Petrópolis determinou busca e apreensão com uso da força policial se necessário da ficha de inscritos, list…",164279649,0,0,1,0,0,,1540585903843
1055919929738883077,RT @Joordy_Alisson: A página Ativismo Protestante pegou frases proferidas pelo Bolsonaro e relacionou-as com líderes evangélicos que o defe…,135325322,0,0,1,0,0,,1540585903950
1055919930896457728,Ah mas a gente consegue #BrasilViraHaddad,186231939,1,0,0,0,0,,1540585904226
1055919930640662530,"RT @jorgeam30: Vamos Re-Twittar até quebrar a internet, Hoje tem sabatina com Fernando Haddad na TV Cultura as 20:30 hs
#brasilvirahaddad…",115176342,1,0,1,0,0,,1540585904165
1055919930850361346,RT @Haddad_Fernando: Obrigado a todos os brasileiros e brasileiras que estão nas ruas empenhados em fazer acontecer essa histórica virada!…,3357199539,0,0,1,0,0,,1540585904215
1055919931223613440,RT @LuaSantis: Hoje chorei. No elevador do meu prédio uma menina de 15 anos moradora me perguntou Posso te dar uma coisa? Era um boton 13 #…,732693050674315264,0,0,1,0,0,,1540585904304
1055919932410642432,RT @Haddad_Fernando: Obrigado a todos os brasileiros e brasileiras que estão nas ruas empenhados em fazer acontecer essa histórica virada!…,800045814462685184,0,0,1,0,0,,1540585904587
1055919932985278464,"RT @carinavitral: Olha esse time de virador de voto nas ruas desse Brasilzão. Leticia Sabatella, Patricia Pillar, Enrique Díaz, Leticia Col…",2562007698,0,0,1,0,0,,1540585904724
1055919933530476546,RT @maaandown: quem precisa de regina duarte sendo que nesse mundo existe patricia pillar #BrasilViraHaddad https://t.co/khZaX6zGtd,4700160453,1,0,1,0,0,,1540585904854
1055919933647925251,"RT @carinavitral: Olha esse time de virador de voto nas ruas desse Brasilzão. Leticia Sabatella, Patricia Pillar, Enrique Díaz, Leticia Col…",392433517,0,0,1,0,0,,1540585904882
1055919933908049921,"RT @IvanValente: DataFolha: São Paulo – Haddad 52% a 48%,  Belo Horizonte – Haddad 55% a 45%, Salvador – Haddad 70% a 30% #BrasilViraHaddad",141062714,1,0,1,0,0,,1540585904944
